from,to,module
10649,10885,14
10649,11936,14
10649,11041,14
10649,11080,14
10649,11470,14
10649,10846,14
10649,12036,14
10649,11131,14
10649,11139,14
10649,11204,14
10649,11635,14
10649,11284,14
10649,11553,14
10649,11102,14
10649,11536,14
10649,11360,14
10649,12132,14
10649,10732,14
10649,11040,14
10649,12077,14
10649,10973,14
10649,11516,14
10649,10701,14
10649,11435,14
10649,11370,14
10649,11671,14
10649,11253,14
10649,12092,14
10649,12129,14
10649,11725,14
10649,11383,14
10649,12080,14
10649,10887,14
10649,11900,14
10649,11634,14
10650,1,14
10650,2,14
10651,1,14
10651,2,14
10652,1,14
10652,2,14
10653,1,14
10654,1,14
10654,2,14
10655,1,14
10655,2,14
10656,1,14
10656,2,14
10657,1,14
10657,2,14
10658,1,14
10659,1,14
10659,2,14
10660,1,14
10660,2,14
10661,1,14
10661,2,14
10662,2,14
10663,1,14
10663,2,14
10664,1,14
10664,2,14
10665,1,14
10665,2,14
10666,1,14
10666,2,14
10667,1,14
10667,2,14
10668,12150,14
10668,11421,14
10668,11675,14
10668,11892,14
10668,11455,14
10668,10844,14
10668,11077,14
10668,11080,14
10668,11719,14
10668,11139,14
10668,11826,14
10668,11838,14
10668,11040,14
10668,11122,14
10668,11668,14
10668,11977,14
10668,11871,14
10668,11113,14
10668,11044,14
10668,11615,14
10668,11247,14
10668,11810,14
10668,11936,14
10668,11418,14
10668,11284,14
10668,11522,14
10668,11102,14
10668,11090,14
10668,10778,14
10668,11693,14
10668,12005,14
10668,12077,14
10668,11360,14
10669,1,14
10669,2,14
10670,1,14
10670,2,14
10671,1,14
10671,2,14
10672,1,14
10673,1,14
10673,2,14
10673,10647,14
10673,11080,14
10673,12084,14
10673,11489,14
10673,11652,14
10673,12083,14
10673,11869,14
10673,11360,14
10673,11900,14
10673,12052,14
10673,10901,14
10673,11284,14
10673,10803,14
10673,11395,14
10673,10917,14
10673,11546,14
10673,11354,14
10673,11442,14
10673,11719,14
10673,11625,14
10673,11343,14
10673,12076,14
10673,10846,14
10673,11838,14
10673,11077,14
10673,11410,14
10673,11505,14
10673,12015,14
10673,10967,14
10673,11826,14
10673,11668,14
10673,12150,14
10673,11440,14
10673,11175,14
10673,11704,14
10673,11816,14
10673,12027,14
10673,11703,14
10673,11400,14
10673,11221,14
10673,11435,14
10673,11344,14
10673,10955,14
10673,10844,14
10673,12051,14
10673,12145,14
10673,11187,14
10673,11516,14
10673,11001,14
10673,11977,14
10673,12005,14
10673,11447,14
10673,10972,14
10673,11856,14
10673,10900,14
10673,11383,14
10673,11244,14
10673,11617,14
10673,10787,14
10673,11453,14
10673,11396,14
10673,11531,14
10673,11131,14
10674,1,14
10674,2,14
10675,2,14
10676,1,14
10676,2,14
10677,1,14
10677,2,14
10677,11040,14
10678,1,14
10678,2,14
10680,1,14
10680,2,14
10680,11253,14
10680,10857,14
10681,1,14
10681,2,14
10682,1,14
10682,2,14
10683,1,14
10683,2,14
10683,12122,14
10683,11080,14
10683,10900,14
10683,12084,14
10683,11728,14
10683,10710,14
10683,11742,14
10683,11247,14
10683,11077,14
10683,11001,14
10683,11693,14
10683,11040,14
10683,11440,14
10683,11360,14
10683,11835,14
10683,12005,14
10683,11358,14
10683,10825,14
10683,11719,14
10683,11936,14
10683,11652,14
10683,11865,14
10683,11826,14
10683,11421,14
10683,12175,14
10683,11383,14
10683,10727,14
10683,11284,14
10683,11804,14
10683,11668,14
10683,11557,14
10683,12059,14
10683,11068,14
10683,11869,14
10683,11647,14
10683,11344,14
10683,11531,14
10683,11838,14
10683,11424,14
10683,11139,14
10683,12011,14
10683,11435,14
10683,11577,14
10683,11425,14
10683,10787,14
10683,12048,14
10683,11896,14
10683,11253,14
10683,12166,14
10683,10986,14
10683,11825,14
10683,12052,14
10683,11648,14
10683,10812,14
10683,11669,14
10683,12066,14
10683,11371,14
10683,11260,14
10683,11566,14
10683,10651,14
10683,12075,14
10683,11400,14
10683,11695,14
10683,10803,14
10683,11343,14
10683,12080,14
10683,10844,14
10683,11370,14
10683,11905,14
10683,11516,14
10683,11726,14
10683,10924,14
10683,11131,14
10683,10732,14
10683,11765,14
10683,10785,14
10683,10767,14
10683,11565,14
10683,10883,14
10683,12079,14
10683,11588,14
10683,11127,14
10683,11251,14
10683,11850,14
10683,12136,14
10683,11942,14
10683,10995,14
10683,10627,14
10683,11546,14
10683,11558,14
10683,11699,14
10683,11915,14
10683,10961,14
10683,11017,14
10683,10846,14
10683,11445,14
10683,11570,14
10683,11831,14
10683,10973,14
10683,11488,14
10683,10902,14
10683,11372,14
10683,12040,14
10683,10848,14
10683,10657,14
10683,11487,14
10683,11439,14
10683,11413,14
10683,10823,14
10683,11273,14
10683,11900,14
10683,10626,14
10683,11175,14
10683,11009,14
10683,11817,14
10683,11295,14
10683,12150,14
10683,12077,14
10683,11774,14
10683,11054,14
10683,11351,14
10683,11143,14
10683,11634,14
10683,11901,14
10683,11023,14
10683,10781,14
10683,11733,14
10683,10624,14
10683,11510,14
10683,10693,14
10684,1,14
10684,2,14
10685,1,14
10685,2,14
10686,1,14
10686,2,14
10687,1,14
10687,2,14
10688,1,14
10688,2,14
10689,1,14
10689,2,14
10689,10732,14
10689,12084,14
10689,10894,14
10689,11080,14
10689,11139,14
10689,11896,14
10689,11373,14
10689,11826,14
10689,12075,14
10689,11400,14
10689,11040,14
10689,11588,14
10689,11695,14
10689,11869,14
10689,10668,14
10689,10844,14
10689,11668,14
10689,12173,14
10689,11719,14
10690,1,14
10690,2,14
10691,1,14
10691,2,14
10692,1,14
10692,11278,14
10692,10901,14
10692,11284,14
10692,11080,14
10692,11843,14
10692,11612,14
10692,11838,14
10692,12170,14
10692,11040,14
10692,12099,14
10692,10859,14
10692,11842,14
10692,12005,14
10692,11566,14
10692,11976,14
10692,10687,14
10692,11007,14
10692,11458,14
10692,11719,14
10692,11140,14
10692,11615,14
10692,11668,14
10692,11221,14
10692,11280,14
10692,11360,14
10692,11017,14
10692,11177,14
10692,11869,14
10692,11829,14
10692,10634,14
10692,10767,14
10692,12027,14
10692,11825,14
10692,12059,14
10692,10781,14
10692,11807,14
10692,10727,14
10692,10650,14
10692,11165,14
10692,12084,14
10692,10651,14
10692,12052,14
10692,11482,14
10692,10686,14
10692,11409,14
10692,11901,14
10692,12148,14
10692,11693,14
10692,11761,14
10693,1,14
10693,2,14
10694,1,14
10694,2,14
10695,1,14
10695,2,14
10696,11662,14
10696,11139,14
10696,11738,14
10696,10901,14
10696,11080,14
10696,10975,14
10696,11665,14
10696,12143,14
10696,12077,14
10696,12005,14
10696,11869,14
10696,12145,14
10696,12080,14
10696,10934,14
10696,11985,14
10696,10841,14
10696,11598,14
10696,11409,14
10696,11901,14
10696,11719,14
10696,10967,14
10696,11936,14
10696,11228,14
10696,11040,14
10696,11260,14
10696,11874,14
10696,11413,14
10696,11693,14
10696,11421,14
10696,11284,14
10696,11156,14
10696,11104,14
10696,11026,14
10696,12089,14
10696,11592,14
10696,10671,14
10696,11371,14
10696,11241,14
10696,11804,14
10696,10796,14
10696,10803,14
10696,11668,14
10696,10887,14
10696,12150,14
10696,10667,14
10696,11566,14
10696,11435,14
10696,10806,14
10696,11728,14
10696,11440,14
10696,11090,14
10696,12084,14
10696,12027,14
10696,11360,14
10696,12073,14
10696,11840,14
10696,10746,14
10696,11630,14
10696,11445,14
10696,10892,14
10696,10760,14
10696,12166,14
10696,11825,14
10696,10781,14
10696,11116,14
10696,11400,14
10697,1,14
10697,2,14
10698,1,14
10698,2,14
10698,11400,14
10699,1,14
10699,2,14
10700,1,14
10700,2,14
10701,1,14
10701,2,14
10702,1,14
10702,2,14
10703,1,14
10704,1,14
10704,2,14
10705,1,14
10705,2,14
10706,1,14
10706,2,14
10706,11284,14
10706,10688,14
10706,11435,14
10706,11131,14
10706,11221,14
10706,11344,14
10706,11566,14
10706,12170,14
10706,12052,14
10706,10622,14
10706,11413,14
10706,11139,14
10706,11668,14
10706,11588,14
10706,10890,14
10706,11122,14
10706,11977,14
10706,11044,14
10706,10636,14
10706,10754,14
10706,11838,14
10706,11490,14
10706,12005,14
10706,10732,14
10706,11080,14
10706,11445,14
10706,11719,14
10706,12002,14
10706,11936,14
10706,11800,14
10706,11869,14
10706,11121,14
10706,11416,14
10706,11160,14
10706,11881,14
10706,12125,14
10706,11559,14
10706,11865,14
10706,10950,14
10706,11896,14
10706,12077,14
10706,11040,14
10706,11243,14
10706,12114,14
10706,11279,14
10706,11071,14
10706,11343,14
10706,11552,14
10706,12168,14
10706,11400,14
10706,11809,14
10706,11029,14
10706,11826,14
10706,11376,14
10706,10693,14
10706,11192,14
10706,11012,14
10706,11360,14
10706,11780,14
10706,11392,14
10706,11090,14
10706,12080,14
10706,11158,14
10706,11831,14
10706,12166,14
10706,11606,14
10706,12075,14
10706,11616,14
10706,11529,14
10706,12150,14
10706,11945,14
10706,12079,14
10706,11068,14
10706,11652,14
10706,11280,14
10706,11165,14
10706,10757,14
10706,11404,14
10706,11825,14
10706,11383,14
10707,1,14
10707,2,14
10708,1,14
10709,1,14
10709,2,14
10710,1,14
10710,2,14
10711,2,14
10712,2,14
10713,1,14
10713,2,14
10714,1,14
10714,2,14
10714,11284,14
10714,11869,14
10714,10678,14
10714,11675,14
10714,11341,14
10714,11706,14
10714,11440,14
10714,11080,14
10714,11131,14
10714,11432,14
10714,11695,14
10714,10950,14
10714,11139,14
10714,11040,14
10714,11896,14
10714,11546,14
10714,12150,14
10714,10932,14
10714,12068,14
10714,11470,14
10715,1,14
10715,2,14
10716,1,14
10716,2,14
10717,1,14
10717,2,14
10718,1,14
10719,1,14
10719,2,14
10720,1,14
10720,2,14
10721,1,14
10721,2,14
10721,11371,14
10721,11040,14
10721,11372,14
10721,11139,14
10721,12150,14
10721,11077,14
10721,11027,14
10721,11099,14
10721,10787,14
10721,12005,14
10721,11862,14
10721,11704,14
10721,11080,14
10721,11260,14
10721,11869,14
10721,11413,14
10721,11058,14
10721,10905,14
10721,11516,14
10721,11693,14
10721,10973,14
10721,11353,14
10721,11901,14
10721,11307,14
10721,11777,14
10721,11571,14
10721,12077,14
10721,11451,14
10721,11935,14
10721,12104,14
10721,12064,14
10721,11090,14
10721,11522,14
10721,12084,14
10721,11635,14
10721,10819,14
10721,10874,14
10721,12080,14
10721,11652,14
10721,11936,14
10721,11296,14
10721,11349,14
10721,11531,14
10721,11383,14
10721,11498,14
10721,11566,14
10721,11284,14
10721,12162,14
10721,10914,14
10721,11615,14
10721,11637,14
10721,10676,14
10721,11475,14
10721,11343,14
10721,11436,14
10721,11435,14
10721,11197,14
10721,12125,14
10721,11588,14
10721,10693,14
10721,11175,14
10721,11405,14
10721,11142,14
10721,11247,14
10721,11297,14
10721,10824,14
10721,11767,14
10721,11838,14
10721,11569,14
10721,12160,14
10721,11295,14
10721,11923,14
10721,11071,14
10721,11996,14
10721,10934,14
10721,11975,14
10721,11587,14
10721,11993,14
10721,12166,14
10721,11377,14
10721,11656,14
10721,11001,14
10721,11686,14
10721,11977,14
10721,11826,14
10721,11668,14
10721,10751,14
10721,12078,14
10721,12075,14
10721,11809,14
10721,10913,14
10721,12115,14
10721,11937,14
10721,11679,14
10721,10746,14
10721,11221,14
10721,11925,14
10721,10710,14
10721,10631,14
10721,11464,14
10721,12173,14
10721,10717,14
10721,11817,14
10721,11165,14
10721,11782,14
10721,11360,14
10721,11675,14
10721,11352,14
10721,10967,14
10721,10910,14
10721,12027,14
10721,11747,14
10721,11719,14
10721,11776,14
10721,12083,14
10721,11509,14
10721,11350,14
10721,10781,14
10721,12040,14
10721,11881,14
10721,11006,14
10721,12052,14
10722,1,14
10722,2,14
10723,1,14
10723,2,14
10724,1,14
10725,1,14
10725,2,14
10726,1,14
10726,2,14
10727,1,14
10727,2,14
10728,1,14
10728,2,14
10730,1,14
10730,2,14
10731,1,14
10731,2,14
10732,1,14
10732,2,14
10732,11936,14
10733,1,14
10733,2,14
10733,11546,14
10733,11669,14
10733,11869,14
10733,11284,14
10733,11510,14
10733,12154,14
10733,11080,14
10733,11531,14
10733,12156,14
10733,11923,14
10733,11668,14
10733,11440,14
10733,11247,14
10733,11640,14
10733,10917,14
10733,12117,14
10733,11040,14
10733,12020,14
10733,11017,14
10733,11828,14
10733,12084,14
10733,11371,14
10733,10997,14
10733,10803,14
10733,10922,14
10733,11693,14
10733,12033,14
10733,11825,14
10733,11736,14
10733,10739,14
10733,11936,14
10733,12047,14
10733,11139,14
10733,10659,14
10733,11826,14
10733,12150,14
10733,12063,14
10733,10892,14
10733,11635,14
10733,11413,14
10733,11400,14
10733,11719,14
10733,11557,14
10733,11523,14
10733,11687,14
10733,11013,14
10733,10773,14
10733,10914,14
10733,10729,14
10733,10734,14
10733,10710,14
10733,11221,14
10733,11131,14
10733,12027,14
10733,11360,14
10733,12008,14
10733,10651,14
10733,11209,14
10733,11902,14
10733,11169,14
10733,11122,14
10733,11044,14
10733,11421,14
10733,11107,14
10733,12166,14
10733,10749,14
10733,10921,14
10733,11861,14
10733,11172,14
10733,11090,14
10733,11728,14
10733,11940,14
10733,11423,14
10733,10781,14
10733,12087,14
10733,12079,14
10733,10727,14
10733,10863,14
10733,11734,14
10733,10732,14
10733,10887,14
10733,12054,14
10733,12173,14
10733,11199,14
10733,12005,14
10733,10900,14
10733,11498,14
10733,11684,14
10733,11435,14
10733,10936,14
10733,10972,14
10733,11259,14
10733,10901,14
10733,12133,14
10733,11237,14
10733,11944,14
10733,11851,14
10733,11191,14
10733,11176,14
10733,11127,14
10733,12145,14
10733,11370,14
10733,11760,14
10733,12064,14
10733,11156,14
10733,12036,14
10733,10791,14
10733,11253,14
10733,12122,14
10733,10967,14
10733,10850,14
10733,11530,14
10733,10844,14
10733,12170,14
10733,11064,14
10733,11713,14
10733,11558,14
10733,11522,14
10733,11793,14
10733,11003,14
10733,10816,14
10733,10968,14
10734,1,14
10734,2,14
10735,2,14
10735,11719,14
10736,1,14
10736,2,14
10737,1,14
10737,2,14
10738,1,14
10738,2,14
10739,1,14
10739,2,14
10740,1,14
10740,2,14
10741,1,14
10741,2,14
10742,1,14
10742,2,14
10742,12023,14
10743,1,14
10744,1,14
10744,2,14
10745,1,14
10745,2,14
10746,2,14
10747,1,14
10747,2,14
10748,1,14
10748,2,14
10749,1,14
10749,2,14
10750,1,14
10750,11080,14
10750,11260,14
10750,11936,14
10750,11435,14
10750,11531,14
10750,12173,14
10750,11247,14
10750,12005,14
10750,11709,14
10750,11139,14
10750,11131,14
10750,11826,14
10750,11044,14
10750,12080,14
10750,11041,14
10750,11413,14
10750,11296,14
10750,10664,14
10750,11084,14
10750,12099,14
10750,11524,14
10750,10901,14
10750,12027,14
10750,11652,14
10750,11869,14
10750,11040,14
10750,11725,14
10750,11809,14
10750,11323,14
10750,11804,14
10750,10967,14
10750,11343,14
10750,11423,14
10750,10627,14
10751,1,14
10751,2,14
10752,1,14
10752,2,14
10752,12064,14
10753,1,14
10753,2,14
10753,11080,14
10753,11220,14
10753,11798,14
10753,11175,14
10754,1,14
10754,2,14
10754,11139,14
10754,11172,14
10754,11615,14
10754,11392,14
10755,1,14
10755,2,14
10756,1,14
10757,1,14
10757,2,14
10758,1,14
10758,2,14
10759,1,14
10759,2,14
10760,1,14
10760,2,14
10761,1,14
10761,2,14
10762,1,14
10762,2,14
10762,11040,14
10763,1,14
10763,2,14
10764,1,14
10764,2,14
10764,11360,14
10764,11400,14
10764,11838,14
10764,12162,14
10764,11668,14
10764,11719,14
10764,11026,14
10764,12155,14
10764,12075,14
10764,11221,14
10764,11343,14
10764,12079,14
10764,11882,14
10764,12152,14
10764,11080,14
10764,11869,14
10764,12177,14
10764,11775,14
10764,10786,14
10764,11748,14
10764,11856,14
10764,11936,14
10764,11727,14
10764,11040,14
10764,11260,14
10764,10710,14
10764,10651,14
10764,11615,14
10764,10746,14
10764,11124,14
10764,11341,14
10764,12170,14
10764,11069,14
10764,12043,14
10764,11635,14
10764,11284,14
10764,10693,14
10764,12040,14
10764,11561,14
10764,11037,14
10764,12001,14
10764,12074,14
10764,11233,14
10764,11459,14
10765,1,14
10766,1,14
10766,2,14
10767,2,14
10768,1,14
10768,2,14
10769,1,14
10769,2,14
10770,1,14
10770,2,14
10770,12073,14
10770,11838,14
10771,1,14
10771,2,14
10772,1,14
10773,2,14
10774,2,14
10775,1,14
10775,2,14
10776,1,14
10777,1,14
10777,2,14
10778,1,14
10779,1,14
10779,2,14
10780,1,14
10780,2,14
10781,1,14
10781,2,14
10782,1,14
10782,2,14
10783,1,14
10784,1,14
10784,2,14
10785,1,14
10785,2,14
10786,1,14
10786,2,14
10787,1,14
10787,2,14
10788,1,14
10788,2,14
10788,11001,14
10788,11371,14
10788,11122,14
10788,11284,14
10788,11579,14
10788,11941,14
10788,11869,14
10788,11360,14
10788,11956,14
10788,11652,14
10788,11800,14
10788,10763,14
10788,11668,14
10788,12084,14
10788,11134,14
10788,12005,14
10788,11040,14
10788,11842,14
10788,11131,14
10788,11977,14
10788,12064,14
10788,11077,14
10788,11531,14
10788,12061,14
10788,11936,14
10788,11471,14
10788,11881,14
10788,10626,14
10788,11615,14
10788,11776,14
10788,11710,14
10788,12083,14
10788,11080,14
10788,11973,14
10788,11739,14
10788,11820,14
10788,11440,14
10788,10993,14
10788,11596,14
10788,11221,14
10788,11380,14
10788,11295,14
10788,10846,14
10788,10694,14
10788,10656,14
10788,11124,14
10788,10746,14
10788,11369,14
10788,11858,14
10788,11901,14
10789,2,14
10790,1,14
10790,2,14
10791,2,14
10792,1,14
10792,2,14
10793,1,14
10793,2,14
10794,1,14
10794,2,14
10794,11838,14
10794,11869,14
10795,1,14
10795,2,14
10796,1,14
10796,2,14
10797,1,14
10797,2,14
10798,1,14
10798,2,14
10799,2,14
10800,1,14
10801,1,14
10802,1,14
10802,2,14
10803,1,14
10803,2,14
10804,1,14
10804,2,14
10805,1,14
10805,2,14
10806,1,14
10806,2,14
10807,2,14
10808,1,14
10808,2,14
10809,1,14
10809,2,14
10810,1,14
10810,2,14
10811,1,14
10811,2,14
10812,1,14
10812,2,14
10812,11040,14
10812,11343,14
10812,11284,14
10812,12084,14
10812,12166,14
10812,11838,14
10812,11869,14
10812,11652,14
10812,11221,14
10812,11546,14
10812,11139,14
10812,11080,14
10812,11896,14
10812,11023,14
10812,12033,14
10812,11137,14
10812,10773,14
10812,11516,14
10812,11814,14
10812,11400,14
10812,11832,14
10812,11247,14
10812,11371,14
10812,11522,14
10812,11501,14
10812,10844,14
10812,10699,14
10812,11557,14
10812,12077,14
10812,11795,14
10812,11728,14
10812,11295,14
10812,11273,14
10812,10803,14
10812,11395,14
10812,11571,14
10812,11077,14
10812,12027,14
10812,11690,14
10812,12148,14
10812,11902,14
10812,10732,14
10812,11981,14
10812,10853,14
10812,11977,14
10812,11175,14
10812,11668,14
10812,11044,14
10812,11566,14
10812,12003,14
10812,11041,14
10812,11180,14
10812,11307,14
10812,11332,14
10812,11275,14
10812,11936,14
10812,12083,14
10812,11241,14
10812,10991,14
10812,11531,14
10812,11421,14
10812,10746,14
10812,10667,14
10812,10887,14
10812,10753,14
10812,11485,14
10812,12009,14
10812,12162,14
10812,10900,14
10812,11122,14
10812,10778,14
10812,10704,14
10812,11965,14
10812,11695,14
10812,12052,14
10812,11487,14
10812,10886,14
10812,11253,14
10812,10624,14
10812,11181,14
10812,12045,14
10812,11904,14
10812,11001,14
10812,11354,14
10812,11435,14
10812,11669,14
10812,11445,14
10812,11542,14
10813,1,14
10813,2,14
10814,1,14
10814,2,14
10815,1,14
10815,2,14
10815,11139,14
10815,12179,14
10815,11461,14
10815,10651,14
10815,10987,14
10815,12027,14
10815,11838,14
10815,11869,14
10815,11360,14
10815,11127,14
10815,11080,14
10816,1,14
10816,2,14
10817,1,14
10817,2,14
10818,2,14
10819,1,14
10820,1,14
10820,2,14
10821,1,14
10821,2,14
10822,1,14
10822,2,14
10823,1,14
10823,2,14
10824,1,14
10825,1,14
10825,2,14
10826,1,14
10827,1,14
10828,1,14
10828,2,14
10829,1,14
10829,2,14
10830,1,14
10830,2,14
10831,1,14
10831,2,14
10832,1,14
10832,2,14
10833,1,14
10834,1,14
10834,2,14
10835,1,14
10835,2,14
10836,1,14
10837,1,14
10837,2,14
10839,2,14
10840,1,14
10840,2,14
10841,1,14
10841,2,14
10842,1,14
10842,2,14
10842,11304,14
10843,1,14
10843,2,14
10844,1,14
10844,2,14
10845,1,14
10845,2,14
10846,2,14
10847,1,14
10847,2,14
10848,1,14
10848,2,14
10849,1,14
10849,2,14
10850,12027,14
10851,1,14
10851,2,14
10852,1,14
10852,2,14
10852,11435,14
10852,11596,14
10852,11344,14
10852,10787,14
